ts,session,callsign,icao24,lat,lon,alt_ft,speed_kts,heading_deg,vs_fpm,flight_state,risk_level,prob_success,best_cell_prob,best_cell_color,best_cell_dist_nm,n_green_cells,n_yellow_cells,n_red_cells,top_option,wx_source,wx_confidence,wx_ceiling_ft,wx_wind_kts,wx_wind_dir_deg,wx_visibility_sm,terrain_live,tick_ms,n_runways_near,crowd_ready,runway_ready
2026-04-10T10:37:39Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,701,0,True,False
2026-04-10T10:37:41Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,677,0,True,False
2026-04-10T10:37:43Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,607,0,True,False
2026-04-10T10:37:45Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,623,0,True,False
2026-04-10T10:37:47Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,606,0,True,False
2026-04-10T10:37:49Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,639,0,True,False
2026-04-10T10:37:51Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,608,0,True,False
2026-04-10T10:37:54Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,608,0,True,False
2026-04-10T10:37:56Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,615,0,True,False
2026-04-10T10:37:58Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,612,0,True,False
2026-04-10T10:38:00Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,638,0,True,False
2026-04-10T10:38:02Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,614,0,True,False
2026-04-10T10:38:04Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,881,0,True,False
2026-04-10T10:38:07Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,608,0,True,False
2026-04-10T10:38:09Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,696,0,True,False
2026-04-10T10:38:12Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1987,0,True,False
2026-04-10T10:38:15Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1609,0,True,False
2026-04-10T10:38:17Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,610,0,True,False
2026-04-10T10:38:20Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,602,0,True,False
2026-04-10T10:38:22Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,637,0,True,False
2026-04-10T10:38:24Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,673,0,True,False
2026-04-10T10:38:26Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,653,0,True,False
2026-04-10T10:38:28Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,603,0,True,False
2026-04-10T10:38:31Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1513,0,True,False
2026-04-10T10:38:33Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,636,0,True,False
2026-04-10T10:38:36Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1337,0,True,False
2026-04-10T10:38:38Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,600,0,True,False
2026-04-10T10:38:40Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,606,0,True,False
2026-04-10T10:38:42Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,627,0,True,False
2026-04-10T10:38:45Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,656,0,True,False
2026-04-10T10:38:47Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,610,0,True,False
2026-04-10T10:38:49Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,609,0,True,False
2026-04-10T10:38:51Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,604,0,True,False
2026-04-10T10:38:53Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,615,0,True,False
2026-04-10T10:38:55Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,621,0,True,False
2026-04-10T10:38:57Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,594,0,True,False
2026-04-10T10:38:59Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,605,0,True,False
2026-04-10T10:39:01Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,633,0,True,False
2026-04-10T10:39:04Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,637,0,True,False
2026-04-10T10:39:06Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1211,0,True,False
2026-04-10T10:39:08Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,609,0,True,False
2026-04-10T10:39:15Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,5532,0,True,False
2026-04-10T10:39:18Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,742,0,True,False
2026-04-10T10:39:20Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,611,0,True,False
2026-04-10T10:39:22Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,613,0,True,False
2026-04-10T10:39:24Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,611,0,True,False
2026-04-10T10:39:29Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,3039,0,True,False
2026-04-10T10:39:31Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,611,0,True,False
2026-04-10T10:39:33Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,675,0,True,False
2026-04-10T10:39:35Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,607,0,True,False
2026-04-10T10:39:37Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,607,0,True,False
2026-04-10T10:39:39Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,634,0,True,False
2026-04-10T10:39:41Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,634,0,True,False
2026-04-10T10:39:43Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,600,0,True,False
2026-04-10T10:39:46Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,620,0,True,False
2026-04-10T10:39:48Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,652,0,True,False
2026-04-10T10:39:52Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,3015,0,True,False
2026-04-10T10:39:54Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,636,0,True,False
2026-04-10T10:39:57Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,622,0,True,False
2026-04-10T10:39:59Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,609,0,True,False
2026-04-10T10:40:06Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,5477,0,True,False
2026-04-10T10:40:12Z,0ff8bca0-263e-4c02-9559-f3de6e5fbce3,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,4949,0,True,False
2026-04-10T10:40:17Z,34220986-241e-44e9-9738-8841c3889e7e,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1397,0,True,False
2026-04-10T10:40:20Z,34220986-241e-44e9-9738-8841c3889e7e,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1109,0,True,False
2026-04-10T10:40:22Z,34220986-241e-44e9-9738-8841c3889e7e,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,623,0,True,False
2026-04-10T10:40:27Z,34220986-241e-44e9-9738-8841c3889e7e,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,3729,0,True,False
2026-04-10T10:40:29Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,947,0,True,False
2026-04-10T10:40:32Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,636,0,True,False
2026-04-10T10:40:34Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,613,0,True,False
2026-04-10T10:40:36Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,649,0,True,False
2026-04-10T10:40:38Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,651,0,True,False
2026-04-10T10:40:40Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,651,0,True,False
2026-04-10T10:40:42Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,610,0,True,False
2026-04-10T10:40:44Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,631,0,True,False
2026-04-10T10:40:46Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,605,0,True,False
2026-04-10T10:40:49Z,b671c7b0-997e-476a-bb46-1e3e53941782,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,640,0,True,False
2026-04-10T10:40:54Z,9e761979-59da-4df7-9409-45287a80e734,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,620,0,True,False
2026-04-10T10:40:57Z,9e761979-59da-4df7-9409-45287a80e734,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1602,0,True,False
2026-04-10T10:41:01Z,a105e3c9-f419-4c5b-b05b-1129833836e1,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,620,0,True,False
2026-04-10T10:41:04Z,a105e3c9-f419-4c5b-b05b-1129833836e1,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1311,0,True,False
2026-04-10T10:41:06Z,a105e3c9-f419-4c5b-b05b-1129833836e1,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,753,0,True,False
2026-04-10T10:41:08Z,a105e3c9-f419-4c5b-b05b-1129833836e1,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,604,0,True,False
2026-04-10T10:41:10Z,a105e3c9-f419-4c5b-b05b-1129833836e1,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,642,0,True,False
2026-04-10T10:41:12Z,a105e3c9-f419-4c5b-b05b-1129833836e1,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,600,0,True,False
2026-04-10T10:41:17Z,b641a205-9351-4cb3-bbd4-4144357239e6,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,607,0,True,False
2026-04-10T10:41:19Z,b641a205-9351-4cb3-bbd4-4144357239e6,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,604,0,True,False
2026-04-10T10:41:21Z,b641a205-9351-4cb3-bbd4-4144357239e6,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,597,0,True,False
2026-04-10T10:41:25Z,3027e94f-8098-4ba4-89f3-416c2f2bcf38,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,613,0,True,False
2026-04-10T10:41:27Z,3027e94f-8098-4ba4-89f3-416c2f2bcf38,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,666,0,True,False
2026-04-10T10:41:30Z,3027e94f-8098-4ba4-89f3-416c2f2bcf38,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,618,0,True,False
2026-04-10T10:41:33Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,644,0,True,False
2026-04-10T10:41:36Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,607,0,True,False
2026-04-10T10:41:38Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,613,0,True,False
2026-04-10T10:41:40Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,656,0,True,False
2026-04-10T10:41:42Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,844,0,True,False
2026-04-10T10:41:45Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1203,0,True,False
2026-04-10T10:41:47Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,610,0,True,False
2026-04-10T10:41:49Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,699,0,True,False
2026-04-10T10:41:52Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1523,0,True,False
2026-04-10T10:41:54Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,625,0,True,False
2026-04-10T10:41:56Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,635,0,True,False
2026-04-10T10:41:59Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,646,0,True,False
2026-04-10T10:42:01Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,601,0,True,False
2026-04-10T10:42:04Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,1670,0,True,False
2026-04-10T10:42:06Z,d622c5dd-9762-401b-93a0-ed0a4767ca4f,,,28.6139,77.209,5000,100,90,,,MODERATE,0.631,0.828,#2cb64f,1.6,42,32,7,PRIMARY,open-meteo,approx,,7.7,304,15.0,True,604,0,True,False
